date,open,high,low,close,price difference(後天-前天),12month,收盤價一年總平均,BTC_Transactions,每日量差(後天-前天),交易量一年總平均,厭惡0,生氣0,恐懼0,悲傷0,驚喜0,開心0,厭惡1,生氣1,恐懼1,悲傷1,驚喜1,快樂1,厭惡2,生氣2,恐懼2,悲傷2,驚喜2,快樂2,厭惡3,生氣3,恐懼3,悲傷3,驚喜3,快樂3,厭惡4,生氣4,恐懼4,悲傷4,驚喜4,快樂4,厭惡5,生氣5,恐懼5,悲傷5,驚喜5,快樂5,厭惡6,生氣6,恐懼6,悲傷6,驚喜6,快樂6,厭惡7,生氣7,恐懼7,悲傷7,驚喜7,快樂7,厭惡8,生氣8,恐懼8,悲傷8,驚喜8,快樂8,厭惡9,生氣9,恐懼9,悲傷9,驚喜9,快樂9,厭惡10,生氣10,恐懼10,悲傷10,驚喜10,快樂10,厭惡11,生氣11,恐懼11,悲傷11,驚喜11,快樂11,厭惡12,生氣12,恐懼12,悲傷12,驚喜12,快樂12,厭惡13,生氣13,恐懼13,悲傷13,驚喜13,快樂13,厭惡14,生氣14,恐懼14,悲傷14,驚喜14,快樂14,close_MA5,close_MA10,close_MA20,close_MA50,close_MA60,close_MA120,close_MA240,volume_MA5,volume_MA10,volume_MA20,volume_MA50,volume_MA60,volume_MA120,volume_MA240,close_EMA50,close_EMA100,close_EMA200,MACD,baseline,bar,Rolling Mean,Bollinger High,Bollinger Low,close_MA3,volume_MA3
2022-07-07,20546.29,21847.25,20237.58,21643.56,1096.11,,,281278,14287.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,20372.726000000002,20061.076,20343.792,25166.505999999998,25946.83883333333,33584.74875,,248080.0,253100.2,245851.25,250499.58,253811.03333333333,256595.25,,24817.05754341564,29564.594661081446,34877.63632809337,-1342.2581274951517,0,473.6581255663473,20343.792,21872.888659604807,18814.695340395196,20786.54666666667,264660.0
2022-07-08,21620.85,22401.0,21164.07,21584.14,-59.42,,,268183,-13095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20830.662,20193.356,20475.159000000003,24992.382200000004,25805.207833333334,33435.912833333336,,260481.0,255125.1,246873.7,250616.1,253624.81666666668,256651.70833333334,,24690.276463281694,29406.565855911515,34745.36273278896,-1157.6311599973087,0,526.6280744513524,20475.159000000003,21953.117720506772,18997.200279493234,21258.383333333335,272150.6666666667
2022-07-09,21592.69,21955.18,21311.36,21588.35,4.21,,,220574,-47609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21106.426,20342.873,20526.9355,24840.615199999997,25648.347499999996,33293.0675,,256547.4,250689.7,247920.2,249689.46,252642.63333333333,256387.78333333333,,24568.632288251043,29251.74970034891,34614.44718320898,-999.4521836386302,0,547.845640648025,20526.9355,22086.64304716488,18967.22795283512,21605.35,256678.33333333334
2022-07-10,21581.98,21593.73,20629.99,20856.08,-732.27,,,199216,-21358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21243.915999999997,20435.992,20541.967500000002,24669.3158,25512.6155,33143.35133333333,,247248.4,243507.1,246055.8,249171.98,251587.26666666666,256172.98333333334,,24423.04200243728,29085.49881519349,34477.54800725665,-922.5477185868076,0,499.8000845598783,20541.967500000002,22108.61128983762,18975.323710162385,21342.856666666667,229324.33333333334
2022-07-11,20851.14,20858.75,19869.0,19949.71,-906.37,,,229359,30143.0,,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21124.368,20507.015999999996,20503.838499999998,24463.016799999998,25363.5075,32994.67775,,239722.0,239269.0,244809.35,249580.66,250842.1,256351.46666666667,,24247.617218027975,28904.592105981734,34332.992405194396,-924.0845882061803,0,398.6105719524046,20503.838499999998,22090.02581286557,18917.651187134426,20798.046666666665,216383.0
2022-07-12,19948.55,20036.24,19237.42,19321.14,-628.57,,,275227,45868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20659.884,20516.305,20471.711499999998,24267.8044,25198.213,32825.13966666666,,238511.8,243295.9,245803.55,249786.28,250933.75,256483.03333333333,,24054.42203300727,28714.82077715041,34183.62073947107,-964.9001460195796,0,286.2360113112045,20471.711499999998,22128.424483038812,18814.998516961183,20042.31,234600.66666666666
2022-07-13,19337.91,20367.88,18905.55,20232.35,911.21,,,222547,-52680.0,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20389.526,20610.094,20428.658,24079.808399999998,25034.85283333333,32666.22008333333,,229384.6,244932.8,244177.85,249522.3,249808.13333333333,256145.6,,23904.53685524228,28546.851058790995,34044.80212514798,-913.1930172862631,0,270.35451203561684,20428.658,22061.931461827306,18795.384538172693,19834.399999999998,242377.66666666666
2022-07-14,20225.24,20880.0,19608.47,20577.23,344.88,,,286770,64223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20187.302,20646.863999999998,20396.7485,23901.15,24856.22283333333,32494.840666666667,,242623.8,249585.6,245805.4,249483.74,250665.78333333333,256233.39166666666,,23774.054233468076,28389.036780399092,33910.79643236044,-834.763181187096,0,279.027478507827,20396.7485,21989.74173195472,18803.755268045283,20043.573333333334,261514.66666666666
2022-07-15,20569.17,21186.35,20368.7,20835.39,258.16,,,269127,-17643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20183.163999999997,20713.54,20364.178,23734.196600000003,24706.271833333336,32327.10875,,256606.0,251927.2,248368.45,249621.76,250618.4,256154.10833333334,,23658.81249882227,28239.459616430795,33780.69288576979,-743.2083730616869,0,296.46582930658906,20364.178,21888.486828321475,18839.869171678525,20548.323333333334,259481.33333333334
2022-07-16,20823.7,21577.0,20472.68,21195.49,360.1,,,226490,-42637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20432.32,20778.344,20372.518000000004,23586.3168,24552.440666666665,32155.451416666667,,256032.2,247877.1,249362.1,248745.26,249754.08333333334,255865.06666666668,,23562.211616515517,28099.97506957078,33655.4669864089,-634.28186101971,0,324.3138730788527,20372.518000000004,21913.86532590947,18831.170674090536,20869.37,260795.66666666666
2022-07-17,21198.34,21664.52,20751.08,20801.85,-393.64,,,202033,-24457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20728.462,20694.173000000003,20377.624499999998,23422.137400000003,24421.117166666663,31976.83925,,241393.4,239952.6,246526.4,248253.0,248741.75,255529.76666666666,,23453.962141358046,27955.45774146047,33527.57029997697,-573.1137748213514,0,308.3855674217691,20377.624499999998,21924.20397138664,18831.045028613356,20944.243333333336,232550.0
2022-07-18,20786.76,22760.04,20757.29,22435.04,1633.19,,,247764,45731.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21169.0,20779.263,20486.3095,23281.8594,24290.195666666667,31820.113416666667,,246436.8,237910.7,246517.9,249054.08,248498.53333333333,255841.19166666668,,23414.0044103244,27846.14253865927,33417.19686415631,-388.37588649133977,0,394.4987646014247,20486.3095,22283.66142122332,18688.957578776677,21477.46,225429.0
2022-07-19,22439.63,23800.0,21578.45,23405.02,969.98,,,279812,32048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21734.557999999997,20960.93,20651.9015,23115.3354,24194.000999999997,31673.12908333333,,245045.2,243834.5,247262.1,249217.02,248713.63333333333,256008.3,,23413.652080507756,27758.199518091762,33317.57321376669,-161.83496672861293,0,496.83174749132127,20651.9015,22860.05181578373,18443.75118421627,22213.97,243203.0
2022-07-20,23392.04,24280.3,22893.95,23208.53,-196.49,,,260069,-19743.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,22209.185999999998,21196.175,20816.0835,22944.2508,24090.459,31513.255083333337,,243233.6,249919.8,246713.45,248895.86,249296.61666666667,255972.04166666666,,23405.608077350593,27668.107052386975,33216.98571910235,1.8242150425103318,0,528.3927434099556,20816.0835,23271.12540615345,18361.041593846552,23016.196666666667,262548.3333333333
2022-07-21,23217.0,23430.33,22340.34,23163.34,-45.19,,,273837,13768.0,,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,22602.756,21517.537999999997,21012.277,22811.7696,23972.103666666666,31348.57116666667,,252703.0,254367.6,246818.3,248932.02,250378.48333333334,256053.70833333334,,23396.107368434885,27578.903744418916,33116.94944329038,126.42153164333286,0,522.3920480086226,21012.277,23562.13401453283,18462.419985467168,23258.963333333333,271239.3333333333
2022-07-22,23166.09,23760.87,22512.42,22682.26,-481.08,,,263144,-10693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22978.838,21853.65,21184.9775,22656.6712,23865.445333333333,31170.706749999998,,264925.2,253159.3,248227.6,248899.38,250348.45,256056.20833333334,,23368.11335398646,27481.940501955178,33013.12168763576,184.22305853408398,0,464.15485991949896,21184.9775,23693.614911811914,18676.340088188088,23018.04333333333,265683.3333333333
2022-07-23,22696.19,23005.68,21944.47,22468.69,-213.57,,,223590,-39554.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,22985.568,22077.284,21343.689000000002,22512.6572,23746.054333333333,30988.6075,,260090.4,253263.6,249098.2,248023.7,250145.85,255498.1,,23332.84184990856,27382.66821478775,32908.20196935083,210.37282394952126,0,392.243700267949,21343.689000000002,23748.205253523625,18939.17274647638,22771.429999999997,253523.66666666666
2022-07-24,22468.7,23006.77,22272.23,22595.81,127.12,,,199762,-23828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22823.726000000002,22279.142,21463.003,22367.503200000003,23630.815333333336,30805.775499999996,,244080.4,244562.8,247074.2,247649.14,248663.58333333334,255238.86666666667,,23303.938640108227,27287.878943207797,32805.59110398415,238.60374757758473,0,336.37969911681,21463.003,23867.378012932702,19058.6279870673,22582.25333333333,228832.0
2022-07-25,22589.47,22673.68,21250.0,21306.56,-1289.25,,,253275,53513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22443.332000000002,22326.259,21519.8995,22195.854800000005,23499.54033333333,30592.793583333332,,242721.6,242977.6,247452.4,248690.74,248514.4,255532.23333333334,,23225.610065986337,27169.436983936353,32691.172884044012,155.15670771264558,0,202.3461274014967,21519.8995,23847.951313867554,19191.847686132445,22123.686666666665,225542.33333333334
2022-07-26,21314.26,21344.09,20700.13,21259.78,-46.78,,,264701,11426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22062.620000000003,22332.688000000002,21555.515999999996,21994.026199999997,23377.378666666667,30377.021916666665,,240894.4,246798.7,247337.9,248609.34,248420.83333333334,255295.2,,23148.518690849618,27052.414073363354,32577.427681217705,84.27806727472853,0,105.1739895708637,21555.515999999996,23842.357229894104,19268.67477010589,21720.716666666667,239246.0
2022-07-27,21266.14,23112.9,21047.7,22969.04,1709.26,,,255765,-8936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22119.976000000002,22549.407,21621.79,21831.0906,23276.682333333334,30172.93866666667,,239418.6,252171.9,246062.25,248455.06,248906.15,255036.66666666666,,23141.4803108163,26971.555180821502,32481.821833643404,164.13716018206105,0,148.02646598255697,21621.79,23994.58567919152,19248.99432080848,21845.126666666667,257913.66666666666
2022-07-28,22972.22,24198.95,22600.0,23853.11,884.07,,,287113,31348.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22396.859999999997,22691.214,21735.2385,21704.4412,23183.418500000003,29979.480583333334,,252123.2,256106.8,247008.75,248968.94,250229.53333333333,255156.53333333333,,23169.387357450953,26909.803791102266,32395.964004452926,295.35841918145525,0,223.39817998556094,21735.2385,24308.919747143147,19161.557252856852,22693.976666666666,269193.0
2022-07-29,23856.91,24445.0,23438.5,23785.31,-67.8,,,281462,-5651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22634.760000000002,22729.243,21845.086499999998,21578.366800000003,23050.98666666667,29798.380916666665,,268463.2,256271.8,250053.15,249359.0,250392.81666666668,255176.45,,23193.541186570525,26847.932626922022,32310.28585515489,389.39264296523834,0,253.94592301547522,21845.086499999998,24575.156955254635,19115.01604474536,23535.820000000003,274780.0
2022-07-30,23777.85,24676.0,23523.29,23644.58,-140.73,,,232567,-48895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23102.364,22772.848,21984.5115,21469.945200000002,22915.683666666668,29609.520666666667,,264321.6,253521.6,251720.7,248776.16,249666.81666666668,254748.14166666666,,23211.228983175602,26784.499901636438,32224.05992624788,447.40233233469917,0,249.56448990794883,21984.5115,24785.802881435884,19183.220118564117,23761.0,267047.3333333333
2022-07-31,23652.53,24190.09,23241.0,23322.53,-322.05,,,208890,-23677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23514.914,22788.767,22153.1525,21368.577,22807.935833333333,29422.039416666667,,253159.4,247026.9,250697.25,248357.0,248614.5,254369.66666666666,,23215.593728933425,26715.946042198095,32135.487489170784,462.062318794131,0,211.3795810939045,22153.1525,24842.524928924384,19463.780071075616,23584.14,240973.0
2022-08-01,23287.38,23511.5,22861.0,23282.92,-39.61,,,249474,40584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23577.69,22848.833,22351.2415,21302.5334,22688.698166666665,29229.384000000002,,251901.2,245659.9,249409.6,249039.56,248359.46666666667,254570.075,,23218.233974857605,26647.965328491202,32047.40224052232,465.1226236407638,0,171.55190875242982,22351.2415,24727.737552125967,19974.745447874033,23416.676666666666,230310.33333333334
2022-08-02,23291.67,23468.33,22665.98,23001.52,-281.4,,,266813,17339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23407.371999999996,22902.116,22489.7,21313.5552,22577.567,29032.745,,247841.2,249982.2,251622.9,248928.42,248350.11666666667,254502.28333333333,,23209.735387608285,26575.75849030326,31957.39346200966,439.7718924107394,0,116.96094201792431,22489.7,24660.14646737434,20319.253532625662,23202.323333333334,241725.66666666666
2022-08-03,22997.07,23642.14,22686.12,22835.88,-165.64,,,281892,15079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23217.485999999997,22926.123,22602.6325,21328.326800000003,22460.6065,28843.85458333333,,247927.2,258195.2,251379.0,248904.56,249406.81666666668,254574.00833333333,,23195.074392015802,26501.70149049527,31866.632134029467,401.68511560760817,0,63.099332171834476,22602.6325,24580.60083416884,20624.66416583116,23040.10666666667,266059.6666666667
2022-08-04,22830.37,23228.77,22400.0,22615.24,-220.64,,,279575,-2317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23011.618,23056.991,22691.625,21329.5262,22339.377500000002,28672.385000000002,,257328.8,260825.2,251901.4,248573.12,250713.15,254624.71666666667,,23172.335788407338,26424.741857020115,31774.57848095455,349.6665284757255,0,8.864596031961412,22691.625,24486.490399806367,20896.759600193633,22817.546666666673,276093.3333333333
2022-08-05,22630.14,23478.0,22587.94,23326.4,711.16,,,268313,-11262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23012.392,23263.653,22798.1705,21388.3966,22205.630666666664,28504.650583333332,,269213.4,261186.4,253992.55,248916.7,250705.51666666666,254616.775,,23178.377522195286,26363.388552920707,31690.517003532117,361.6571336746674,0,16.684160984722666,22798.1705,24467.6995263866,21128.6414736134,22925.84,276593.3333333333
2022-08-06,23326.5,23354.54,22919.76,22956.61,-369.79,,,237516,-30797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22947.129999999997,23262.41,22905.908499999998,21438.7148,22069.643833333335,28343.538083333333,,266821.8,259361.5,255766.7,248637.7,250272.8,254373.81666666668,,23169.680756619,26295.92759147673,31603.61245623329,337.43111628153565,0,-6.033485126727328,22905.908499999998,24286.02764518546,21525.789354814537,22966.083333333332,261801.33333333334
2022-08-07,22946.0,23411.55,22855.14,23187.62,231.01,,,196002,-41514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22984.350000000002,23195.861,22943.5375,21523.3312,21953.011166666667,28180.369166666664,,252659.6,250250.4,253178.6,247603.06,249182.51666666666,254068.50833333333,,23170.384256359433,26234.376946100954,31519.87123776331,333.0333976255897,0,-8.344963026138657,22943.5375,24310.577133116636,21576.49786688336,23156.876666666667,233943.66666666666
2022-08-08,23177.72,24246.06,23169.64,23821.68,634.06,,,256438,60436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23181.510000000002,23199.498,22964.3705,21588.7084,21848.555333333334,28027.76775,,247568.8,247748.0,252009.9,248738.94,249090.5,254402.94166666668,,23195.925265913967,26186.60076895044,31443.27231997462,376.37292406180495,0,27.995650728061207,22964.3705,24373.08587804749,21555.655121952514,23321.97,229985.33333333334
2022-08-09,23811.29,23927.44,22880.22,23164.78,-656.9,,,256090,-348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23291.417999999998,23151.518,22962.182999999997,21640.8952,21750.207333333336,27891.43375,,242871.8,250100.3,251810.95,249130.66,248996.85,254232.975,,23194.70388293695,26126.762733921718,31360.899262064428,353.63696415784943,0,4.2077526592845516,22962.182999999997,24369.437118433292,21554.928881566702,23391.36,236176.66666666666
2022-08-10,23151.68,24228.0,22668.57,23964.0,799.22,,,264418,8328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23418.938000000002,23215.665,23002.216,21705.9294,21676.425,27756.98825,,242092.8,255653.1,251340.0,249333.26,249573.01666666666,254114.075,,23224.872358115892,26083.935749091586,31287.298274382196,395.549280880874,0,36.8960555058473,23002.216,24477.475125986854,21526.956874013147,23650.153333333335,258982.0
2022-08-11,23961.0,24921.0,23867.0,23959.0,-5.0,,,287216,22798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23619.415999999997,23283.273,23066.053,21785.8358,21632.65666666667,27613.748749999995,,252032.8,259427.3,252543.6,249970.72,250770.85,254200.64166666666,,23253.661677405464,26041.85781346601,31214.379883592323,423.48002155126596,0,51.86143694099138,23066.053,24592.61850197706,21539.48749802294,23695.926666666666,269241.3333333333
2022-08-12,23957.0,24459.0,23615.0,24407.0,448.0,,,273507,-13709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23863.291999999998,23423.821,23162.9685,21852.1074,21665.26616666667,27484.127666666664,,267533.8,260096.7,255039.45,250339.64,250789.8,254268.20833333334,,23298.8906312327,26009.484391417176,31146.644760372503,476.27498906736946,0,83.72512356567591,23162.9685,24773.64698543865,21552.29001456135,24110.0,275047.0
2022-08-13,24421.0,24900.0,24301.0,24456.0,49.0,,,233169,-40338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23990.156,23585.833,23255.978,21916.918999999998,21704.577833333336,27349.901166666663,,262880.0,255224.4,256709.8,249918.64,249957.86666666667,254089.00833333333,,23344.267469223578,25978.7223242604,31080.071180667306,516.1197643114137,0,98.85591904777613,23255.978,24941.838765648477,21570.11723435152,24274.0,264630.6666666667
2022-08-14,24459.0,25053.0,24161.0,24320.0,-136.0,,,205217,-27952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24221.2,23756.309,23406.65,21973.583,21733.99,27215.93725,,252705.4,247788.6,254306.9,249665.66,248442.36666666667,253921.21666666667,,23382.53149003834,25945.87633764138,31012.806790809922,530.606471248353,0,90.67410078777232,23406.65,24884.769162033226,21928.530837966777,24394.333333333332,237297.66666666666
2022-08-15,24324.0,25212.0,23782.0,24110.0,-210.0,,,241789,36572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24250.4,23834.669,23549.161,22035.209199999998,21796.108666666667,27086.09333333333,,248179.6,245136.2,253161.3,250369.1,248286.61666666667,254209.8,,23411.05966689958,25909.522350757394,30944.122146125246,519.1575211704767,0,63.38012056791672,23549.161,24659.631260246522,22438.690739753478,24295.333333333332,226725.0
2022-08-16,24103.0,24250.0,23673.0,23867.0,-243.0,,,273748,31959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24232.0,23925.708,23594.059,22098.554799999998,21853.213666666667,26944.863333333335,,245486.0,248759.4,254060.45,250669.12,248657.98333333334,254438.64166666666,,23428.939679962343,25869.076363613683,30873.703020293156,484.88660562603764,0,23.287364018782114,23594.059,24678.067117267823,22510.05088273218,24099.0,240251.33333333334
2022-08-17,23866.0,24448.0,23176.0,23340.0,-527.0,,,255998,-17750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24018.6,23940.946,23568.4035,22160.127999999997,21926.267,26793.481916666668,,241984.2,254759.0,252504.7,250830.4,248795.71666666667,254296.59166666667,,23425.451849375586,25818.995643542126,30798.740801185762,410.4705138960526,0,-40.90298216896235,23568.4035,24650.883503774174,22485.923496225827,23772.333333333332,257178.33333333334
2022-08-18,23348.0,23593.0,23103.0,23201.0,-139.0,,,291777,35779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23767.6,23878.878,23539.188000000002,22222.2844,21970.403333333335,26642.024833333333,,253705.8,258292.9,253020.45,251367.38,250331.26666666666,254348.94166666668,,23416.64981606674,25767.154145650202,30723.14139022869,336.40126238229277,0,-91.97778694617773,23539.188000000002,24628.53739989324,22449.838600106763,23469.333333333332,273841.0
